year,iso3,var,element,settlement,dist,value
latest,CIV,income_decile,,urban,D2,1.62323230210223
latest,CIV,income_decile,,rural,D2,1.66085147231618
latest,CIV,income_decile,,urban,D3,2.56027343516922
latest,CIV,income_decile,,rural,D3,2.69741426751931
latest,CIV,income_decile,,urban,D4,3.45603898513168
latest,CIV,income_decile,,rural,D4,3.59464404876128
latest,CIV,income_decile,,urban,D5,4.70935636224078
latest,CIV,income_decile,,rural,D5,4.7896627397198
latest,CIV,income_decile,,urban,D6,5.84775118828053
latest,CIV,income_decile,,rural,D6,6.19445378316342
latest,CIV,income_decile,,urban,D7,7.66336547792217
latest,CIV,income_decile,,rural,D7,8.10577122425277
latest,CIV,income_decile,,urban,D8,10.3020042116554
latest,CIV,income_decile,,rural,D8,10.8387379540163
latest,CIV,income_decile,,urban,D9,15.4948217471406
latest,CIV,income_decile,,rural,D9,16.5986016936655
latest,CIV,income_decile,,urban,D10,48.062101922236
latest,CIV,income_decile,,rural,D10,45.1080875562813
latest,CIV,,,urban,,2.67354
latest,CIV,,,rural,,2.521987
latest,MLI,expcat_input,food,urban,D1,62.06948
latest,MLI,expcat_input,food,rural,D1,74.27598
latest,MLI,expcat_input,food,urban,D2,62.74762
latest,MLI,expcat_input,food,rural,D2,73.14945
latest,MLI,expcat_input,food,urban,D3,60.04946
latest,MLI,expcat_input,food,rural,D3,70.90355
latest,MLI,expcat_input,food,urban,D4,59.17053
latest,MLI,expcat_input,food,rural,D4,71.30156
latest,MLI,expcat_input,food,urban,D5,58.95571
latest,MLI,expcat_input,food,rural,D5,72.09973
latest,MLI,expcat_input,food,urban,D6,57.21231
latest,MLI,expcat_input,food,rural,D6,71.39902
latest,MLI,expcat_input,food,urban,D7,57.13164
latest,MLI,expcat_input,food,rural,D7,73.05421
latest,MLI,expcat_input,food,urban,D8,56.39486
latest,MLI,expcat_input,food,rural,D8,74.47402
latest,MLI,expcat_input,food,urban,D9,55.6119
latest,MLI,expcat_input,food,rural,D9,73.09558
latest,MLI,expcat_input,food,urban,D10,51.81019
latest,MLI,expcat_input,food,rural,D10,75.3619
latest,MLI,expcat_input,energy_housing,urban,D1,7.09076
latest,MLI,expcat_input,energy_housing,rural,D1,1.57995
latest,MLI,expcat_input,energy_housing,urban,D2,5.80737
latest,MLI,expcat_input,energy_housing,rural,D2,2.05764
latest,MLI,expcat_input,energy_housing,urban,D3,7.21929
latest,MLI,expcat_input,energy_housing,rural,D3,1.81441
latest,MLI,expcat_input,energy_housing,urban,D4,7.40156
latest,MLI,expcat_input,energy_housing,rural,D4,1.72714
latest,MLI,expcat_input,energy_housing,urban,D5,7.89718
latest,MLI,expcat_input,energy_housing,rural,D5,1.41275
latest,MLI,expcat_input,energy_housing,urban,D6,8.28558
latest,MLI,expcat_input,energy_housing,rural,D6,1.53543
latest,MLI,expcat_input,energy_housing,urban,D7,8.33272
latest,MLI,expcat_input,energy_housing,rural,D7,1.46092
latest,MLI,expcat_input,energy_housing,urban,D8,8.40001
latest,MLI,expcat_input,energy_housing,rural,D8,1.43559
latest,MLI,expcat_input,energy_housing,urban,D9,8.61051
latest,MLI,expcat_input,energy_housing,rural,D9,1.75876
latest,MLI,expcat_input,energy_housing,urban,D10,9.40746
latest,MLI,expcat_input,energy_housing,rural,D10,2.73191
latest,MLI,expcat_input,energy_transportation,urban,D1,5.24268
latest,MLI,expcat_input,energy_transportation,rural,D1,2.9508
latest,MLI,expcat_input,energy_transportation,urban,D2,5.86942
latest,MLI,expcat_input,energy_transportation,rural,D2,3.8358
latest,MLI,expcat_input,energy_transportation,urban,D3,6.95582
latest,MLI,expcat_input,energy_transportation,rural,D3,5.04329
latest,MLI,expcat_input,energy_transportation,urban,D4,6.65967
latest,MLI,expcat_input,energy_transportation,rural,D4,5.91678
latest,MLI,expcat_input,energy_transportation,urban,D5,6.45059
latest,MLI,expcat_input,energy_transportation,rural,D5,5.37685
latest,MLI,expcat_input,energy_transportation,urban,D6,7.51286
latest,MLI,expcat_input,energy_transportation,rural,D6,6.31731
latest,MLI,expcat_input,energy_transportation,urban,D7,7.49728
latest,MLI,expcat_input,energy_transportation,rural,D7,5.41103
latest,MLI,expcat_input,energy_transportation,urban,D8,7.81079
latest,MLI,expcat_input,energy_transportation,rural,D8,5.4199
latest,MLI,expcat_input,energy_transportation,urban,D9,8.66486
latest,MLI,expcat_input,energy_transportation,rural,D9,6.77449
latest,MLI,expcat_input,energy_transportation,urban,D10,9.45666
latest,MLI,expcat_input,energy_transportation,rural,D10,5.09159
latest,MLI,incomecat,other,urban,D1,
latest,MLI,incomecat,other,rural,D1,
latest,MLI,incomecat,other,urban,D2,
latest,MLI,incomecat,other,rural,D2,
latest,MLI,incomecat,other,urban,D3,
latest,MLI,incomecat,other,rural,D3,
latest,MLI,incomecat,other,urban,D4,
latest,MLI,incomecat,other,rural,D4,
latest,MLI,incomecat,other,urban,D5,
latest,MLI,incomecat,other,rural,D5,
latest,MLI,incomecat,other,urban,D6,
latest,MLI,incomecat,other,rural,D6,
latest,MLI,incomecat,other,urban,D7,
latest,MLI,incomecat,other,rural,D7,
latest,MLI,incomecat,other,urban,D8,
latest,MLI,incomecat,other,rural,D8,
latest,MLI,incomecat,other,urban,D9,
latest,MLI,incomecat,other,rural,D9,
latest,MLI,incomecat,other,urban,D10,
latest,MLI,incomecat,other,rural,D10,
latest,MLI,incomecat,labour,urban,D1,65.18404
latest,MLI,incomecat,labour,rural,D1,88.11187
latest,MLI,incomecat,labour,urban,D2,86.94695
latest,MLI,incomecat,labour,rural,D2,91.4049
latest,MLI,incomecat,labour,urban,D3,90.66339
latest,MLI,incomecat,labour,rural,D3,92.07836
latest,MLI,incomecat,labour,urban,D4,88.18071
latest,MLI,incomecat,labour,rural,D4,91.1931
latest,MLI,incomecat,labour,urban,D5,90.50875
latest,MLI,incomecat,labour,rural,D5,92.13377
latest,MLI,incomecat,labour,urban,D6,88.50571
latest,MLI,incomecat,labour,rural,D6,90.59541
latest,MLI,incomecat,labour,urban,D7,90.65604
latest,MLI,incomecat,labour,rural,D7,89.44063
latest,MLI,incomecat,labour,urban,D8,91.10383
latest,MLI,incomecat,labour,rural,D8,90.82821
latest,MLI,incomecat,labour,urban,D9,87.54272
latest,MLI,incomecat,labour,rural,D9,91.87643
latest,MLI,incomecat,labour,urban,D10,81.23396
latest,MLI,incomecat,labour,rural,D10,91.72086
latest,MLI,incomecat,capital,urban,D1,0
latest,MLI,incomecat,capital,rural,D1,0.10117
latest,MLI,incomecat,capital,urban,D2,0.53428
latest,MLI,incomecat,capital,rural,D2,0.04342
latest,MLI,incomecat,capital,urban,D3,0.20362
latest,MLI,incomecat,capital,rural,D3,0.06434
latest,MLI,incomecat,capital,urban,D4,0.5087
latest,MLI,incomecat,capital,rural,D4,0.51152
latest,MLI,incomecat,capital,urban,D5,0.72347
latest,MLI,incomecat,capital,rural,D5,0.18514
latest,MLI,incomecat,capital,urban,D6,1.14146
latest,MLI,incomecat,capital,rural,D6,0.36879
latest,MLI,incomecat,capital,urban,D7,1.43239
latest,MLI,incomecat,capital,rural,D7,1.18104
latest,MLI,incomecat,capital,urban,D8,1.27574
latest,MLI,incomecat,capital,rural,D8,1.38002
latest,MLI,incomecat,capital,urban,D9,1.85191
latest,MLI,incomecat,capital,rural,D9,1.13373
latest,MLI,incomecat,capital,urban,D10,4.11785
latest,MLI,incomecat,capital,rural,D10,0.90032
latest,MLI,incomecat,transfers,urban,D1,34.81596
latest,MLI,incomecat,transfers,rural,D1,11.78696
latest,MLI,incomecat,transfers,urban,D2,12.51876
latest,MLI,incomecat,transfers,rural,D2,8.55167
latest,MLI,incomecat,transfers,urban,D3,9.13299
latest,MLI,incomecat,transfers,rural,D3,7.8573
latest,MLI,incomecat,transfers,urban,D4,11.31059
latest,MLI,incomecat,transfers,rural,D4,8.29538
latest,MLI,incomecat,transfers,urban,D5,8.76778
latest,MLI,incomecat,transfers,rural,D5,7.68109
latest,MLI,incomecat,transfers,urban,D6,10.35283
latest,MLI,incomecat,transfers,rural,D6,9.0358
latest,MLI,incomecat,transfers,urban,D7,7.91157
latest,MLI,incomecat,transfers,rural,D7,9.37833
latest,MLI,incomecat,transfers,urban,D8,7.62043
latest,MLI,incomecat,transfers,rural,D8,7.79177
latest,MLI,incomecat,transfers,urban,D9,10.60537
latest,MLI,incomecat,transfers,rural,D9,6.98984
latest,MLI,incomecat,transfers,urban,D10,14.64819
latest,MLI,incomecat,transfers,rural,D10,7.37882
latest,MLI,incomecat,other,urban,D1,0
latest,MLI,incomecat,other,rural,D1,0
latest,MLI,incomecat,other,urban,D2,9.99999999473644e-06
latest,MLI,incomecat,other,rural,D2,1.00000000058387e-05
latest,MLI,incomecat,other,urban,D3,0
latest,MLI,incomecat,other,rural,D3,0
latest,MLI,incomecat,other,urban,D4,0
latest,MLI,incomecat,other,rural,D4,0
latest,MLI,incomecat,other,urban,D5,0
latest,MLI,incomecat,other,rural,D5,0
latest,MLI,incomecat,other,urban,D6,0
latest,MLI,incomecat,other,rural,D6,0
latest,MLI,incomecat,other,urban,D7,0
latest,MLI,incomecat,other,rural,D7,0
latest,MLI,incomecat,other,urban,D8,0
latest,MLI,incomecat,other,rural,D8,0
latest,MLI,incomecat,other,urban,D9,0
latest,MLI,incomecat,other,rural,D9,0
latest,MLI,incomecat,other,urban,D10,0
latest,MLI,incomecat,other,rural,D10,0
latest,MLI,savings_rate,,urban,D1,-5281.769
latest,MLI,savings_rate,,rural,D1,-541.2878
latest,MLI,savings_rate,,urban,D2,-125.1458
latest,MLI,savings_rate,,rural,D2,-72.9498
latest,MLI,savings_rate,,urban,D3,-93.07369
latest,MLI,savings_rate,,rural,D3,-22.8673
latest,MLI,savings_rate,,urban,D4,-78.1194
latest,MLI,savings_rate,,rural,D4,-8.36992
latest,MLI,savings_rate,,urban,D5,-50.05663
latest,MLI,savings_rate,,rural,D5,1.42774
latest,MLI,savings_rate,,urban,D6,-49.66564
latest,MLI,savings_rate,,rural,D6,15.80704
latest,MLI,savings_rate,,urban,D7,-25.2679
latest,MLI,savings_rate,,rural,D7,21.20522
latest,MLI,savings_rate,,urban,D8,-21.83117
latest,MLI,savings_rate,,rural,D8,26.30434
latest,MLI,savings_rate,,urban,D9,-14.21713
latest,MLI,savings_rate,,rural,D9,32.13511
latest,MLI,savings_rate,,urban,D10,-0.54569
latest,MLI,savings_rate,,rural,D10,32.96293
latest,MLI,educat,No education,urban,D1,30.13501
latest,MLI,educat,No education,rural,D1,41.86243
latest,MLI,educat,No education,urban,D2,33.9849
latest,MLI,educat,No education,rural,D2,41.61044
latest,MLI,educat,No education,urban,D3,32.84784
latest,MLI,educat,No education,rural,D3,42.16585
latest,MLI,educat,No education,urban,D4,30.03421
latest,MLI,educat,No education,rural,D4,40.92492
latest,MLI,educat,No education,urban,D5,32.08503
latest,MLI,educat,No education,rural,D5,44.11102
latest,MLI,educat,No education,urban,D6,29.11878
latest,MLI,educat,No education,rural,D6,42.27314
latest,MLI,educat,No education,urban,D7,29.57545
latest,MLI,educat,No education,rural,D7,43.88422
latest,MLI,educat,No education,urban,D8,27.9263
latest,MLI,educat,No education,rural,D8,43.96399
latest,MLI,educat,No education,urban,D9,27.80164
latest,MLI,educat,No education,rural,D9,42.78121
latest,MLI,educat,No education,urban,D10,22.20065
latest,MLI,educat,No education,rural,D10,48.3289
latest,MLI,educat,Primary Education,urban,D1,8.57341
latest,MLI,educat,Primary Education,rural,D1,3.97505
latest,MLI,educat,Primary Education,urban,D2,7.45488
latest,MLI,educat,Primary Education,rural,D2,3.82754
latest,MLI,educat,Primary Education,urban,D3,8.10861
latest,MLI,educat,Primary Education,rural,D3,4.67675
latest,MLI,educat,Primary Education,urban,D4,9.99877
latest,MLI,educat,Primary Education,rural,D4,3.28075
latest,MLI,educat,Primary Education,urban,D5,10.43909
latest,MLI,educat,Primary Education,rural,D5,4.59551
latest,MLI,educat,Primary Education,urban,D6,9.61094
latest,MLI,educat,Primary Education,rural,D6,5.32903
latest,MLI,educat,Primary Education,urban,D7,11.82316
latest,MLI,educat,Primary Education,rural,D7,4.02661
latest,MLI,educat,Primary Education,urban,D8,11.8553
latest,MLI,educat,Primary Education,rural,D8,4.28907
latest,MLI,educat,Primary Education,urban,D9,11.24047
latest,MLI,educat,Primary Education,rural,D9,4.24108
latest,MLI,educat,Primary Education,urban,D10,10.25693
latest,MLI,educat,Primary Education,rural,D10,4.60641
latest,MLI,educat,Secondary Education,urban,D1,11.77353
latest,MLI,educat,Secondary Education,rural,D1,2.37528
latest,MLI,educat,Secondary Education,urban,D2,7.57242
latest,MLI,educat,Secondary Education,rural,D2,1.36454
latest,MLI,educat,Secondary Education,urban,D3,8.65464
latest,MLI,educat,Secondary Education,rural,D3,1.46717
latest,MLI,educat,Secondary Education,urban,D4,10.15545
latest,MLI,educat,Secondary Education,rural,D4,1.2086
latest,MLI,educat,Secondary Education,urban,D5,10.54495
latest,MLI,educat,Secondary Education,rural,D5,1.06614
latest,MLI,educat,Secondary Education,urban,D6,10.39524
latest,MLI,educat,Secondary Education,rural,D6,1.56373
latest,MLI,educat,Secondary Education,urban,D7,11.07659
latest,MLI,educat,Secondary Education,rural,D7,0.80366
latest,MLI,educat,Secondary Education,urban,D8,12.06641
latest,MLI,educat,Secondary Education,rural,D8,1.37773
latest,MLI,educat,Secondary Education,urban,D9,14.30915
latest,MLI,educat,Secondary Education,rural,D9,2.3614
latest,MLI,educat,Secondary Education,urban,D10,19.89411
latest,MLI,educat,Secondary Education,rural,D10,4.64887
latest,MLI,educat,Tertiary Education,urban,D1,0.73414
latest,MLI,educat,Tertiary Education,rural,D1,0
latest,MLI,educat,Tertiary Education,urban,D2,0.16365
latest,MLI,educat,Tertiary Education,rural,D2,0.02457
latest,MLI,educat,Tertiary Education,urban,D3,0.84528
latest,MLI,educat,Tertiary Education,rural,D3,0.02441
latest,MLI,educat,Tertiary Education,urban,D4,0.47366
latest,MLI,educat,Tertiary Education,rural,D4,0.02537
latest,MLI,educat,Tertiary Education,urban,D5,0.66236
latest,MLI,educat,Tertiary Education,rural,D5,0
latest,MLI,educat,Tertiary Education,urban,D6,1.01652
latest,MLI,educat,Tertiary Education,rural,D6,0.07521
latest,MLI,educat,Tertiary Education,urban,D7,1.14651
latest,MLI,educat,Tertiary Education,rural,D7,0.02555
latest,MLI,educat,Tertiary Education,urban,D8,2.12443
latest,MLI,educat,Tertiary Education,rural,D8,0.08535
latest,MLI,educat,Tertiary Education,urban,D9,3.17996
latest,MLI,educat,Tertiary Education,rural,D9,0.33723
latest,MLI,educat,Tertiary Education,urban,D10,10.93775
latest,MLI,educat,Tertiary Education,rural,D10,0.48015
latest,MLI,inequality_index,gini,urban,0,0.43478
latest,MLI,inequality_index,gini,rural,0,0.36776
latest,MLI,inequality_index,absolute_poverty,urban,0,0.102159
latest,MLI,inequality_index,absolute_poverty,rural,0,0.170035
latest,MLI,household_size,,urban,D1,9.33901405334473
latest,MLI,household_size,,rural,D1,14.0464544296265
latest,MLI,household_size,,urban,D2,10.0628032684326
latest,MLI,household_size,,rural,D2,12.1588106155396
latest,MLI,household_size,,urban,D3,9.54779434204102
latest,MLI,household_size,,rural,D3,11.1308612823486
latest,MLI,household_size,,urban,D4,9.71931266784668
latest,MLI,household_size,,rural,D4,12.0474271774292
latest,MLI,household_size,,urban,D5,9.88737678527832
latest,MLI,household_size,,rural,D5,11.6339359283447
latest,MLI,household_size,,urban,D6,9.95310115814209
latest,MLI,household_size,,rural,D6,12.0401210784912
latest,MLI,household_size,,urban,D7,9.73995590209961
latest,MLI,household_size,,rural,D7,11.9469995498657
latest,MLI,household_size,,urban,D8,9.33350372314453
latest,MLI,household_size,,rural,D8,9.91724681854248
latest,MLI,household_size,,urban,D9,8.47825813293457
latest,MLI,household_size,,rural,D9,10.5500192642212
latest,MLI,household_size,,urban,D10,7.32376432418823
latest,MLI,household_size,,rural,D10,7.98699235916138
latest,MLI,expenditure_decile,,urban,D1,9.17717605721053
latest,MLI,expenditure_decile,,rural,D1,7.8969968614513
latest,MLI,expenditure_decile,,urban,D2,6.72692005792182
latest,MLI,expenditure_decile,,rural,D2,8.24422335297587
latest,MLI,expenditure_decile,,urban,D3,7.35308642425714
latest,MLI,expenditure_decile,,rural,D3,7.70531455095908
latest,MLI,expenditure_decile,,urban,D4,8.34295445960349
latest,MLI,expenditure_decile,,rural,D4,7.98349733403828
latest,MLI,expenditure_decile,,urban,D5,8.44009005262387
latest,MLI,expenditure_decile,,rural,D5,9.00823566601844
latest,MLI,expenditure_decile,,urban,D6,9.73485469571521
latest,MLI,expenditure_decile,,rural,D6,8.92755576744516
latest,MLI,expenditure_decile,,urban,D7,9.53874465625518
latest,MLI,expenditure_decile,,rural,D7,9.80139051232554
latest,MLI,expenditure_decile,,urban,D8,11.1521281668476
latest,MLI,expenditure_decile,,rural,D8,11.0729578709431
latest,MLI,expenditure_decile,,urban,D9,13.4539960506136
latest,MLI,expenditure_decile,,rural,D9,12.821708182795
latest,MLI,expenditure_decile,,urban,D10,25.2572254361621
latest,MLI,expenditure_decile,,rural,D10,24.4351167624996
latest,MLI,income_decile,,urban,D1,1.62016616749903
latest,MLI,income_decile,,rural,D1,2.10729653988111
latest,MLI,income_decile,,urban,D2,3.81485305790959
latest,MLI,income_decile,,rural,D2,3.94318653041314
latest,MLI,income_decile,,urban,D3,4.88009287083976
latest,MLI,income_decile,,rural,D3,5.12462176360563
latest,MLI,income_decile,,urban,D4,5.93508317007919
latest,MLI,income_decile,,rural,D4,6.00677162710007
latest,MLI,income_decile,,urban,D5,7.11550383789834
latest,MLI,income_decile,,rural,D5,7.44401519620335
latest,MLI,income_decile,,urban,D6,8.28775069879788
latest,MLI,income_decile,,rural,D6,8.61206300241605
latest,MLI,income_decile,,urban,D7,9.7463426369243
latest,MLI,income_decile,,rural,D7,9.98573474036649
latest,MLI,income_decile,,urban,D8,11.5840034090467
latest,MLI,income_decile,,rural,D8,12.1264511313073
latest,MLI,income_decile,,urban,D9,15.0364008765509
latest,MLI,income_decile,,rural,D9,15.1686734877249
latest,MLI,income_decile,,urban,D10,31.9798032744544
latest,MLI,income_decile,,rural,D10,29.4811859809819
latest,MLI,,,urban,,4.221399
latest,MLI,,,rural,,5.092642
latest,MEX,expcat_input,food,urban,D1,46.20183
latest,MEX,expcat_input,food,rural,D1,51.00874
latest,MEX,expcat_input,food,urban,D2,42.86687
latest,MEX,expcat_input,food,rural,D2,43.86305
latest,MEX,expcat_input,food,urban,D3,39.45268
latest,MEX,expcat_input,food,rural,D3,40.39473
latest,MEX,expcat_input,food,urban,D4,37.27922
latest,MEX,expcat_input,food,rural,D4,37.62451
latest,MEX,expcat_input,food,urban,D5,34.77643
latest,MEX,expcat_input,food,rural,D5,35.70273
latest,MEX,expcat_input,food,urban,D6,32.69431
latest,MEX,expcat_input,food,rural,D6,33.19764
latest,MEX,expcat_input,food,urban,D7,30.0863
latest,MEX,expcat_input,food,rural,D7,31.67888
latest,MEX,expcat_input,food,urban,D8,27.61128
latest,MEX,expcat_input,food,rural,D8,29.01358
latest,MEX,expcat_input,food,urban,D9,23.57825
latest,MEX,expcat_input,food,rural,D9,26.42548
latest,MEX,expcat_input,food,urban,D10,16.87288
latest,MEX,expcat_input,food,rural,D10,21.93975
latest,MEX,expcat_input,energy_housing,urban,D1,7.69677
latest,MEX,expcat_input,energy_housing,rural,D1,4.85841
latest,MEX,expcat_input,energy_housing,urban,D2,7.59278
latest,MEX,expcat_input,energy_housing,rural,D2,5.48039
latest,MEX,expcat_input,energy_housing,urban,D3,7.19004
latest,MEX,expcat_input,energy_housing,rural,D3,5.81488
latest,MEX,expcat_input,energy_housing,urban,D4,7.15851
latest,MEX,expcat_input,energy_housing,rural,D4,5.76018
latest,MEX,expcat_input,energy_housing,urban,D5,6.77825
latest,MEX,expcat_input,energy_housing,rural,D5,5.76853
latest,MEX,expcat_input,energy_housing,urban,D6,6.6699
latest,MEX,expcat_input,energy_housing,rural,D6,5.90032
latest,MEX,expcat_input,energy_housing,urban,D7,6.6109
latest,MEX,expcat_input,energy_housing,rural,D7,5.58968
latest,MEX,expcat_input,energy_housing,urban,D8,6.23116
latest,MEX,expcat_input,energy_housing,rural,D8,5.57724
latest,MEX,expcat_input,energy_housing,urban,D9,6.10707
latest,MEX,expcat_input,energy_housing,rural,D9,5.19392
latest,MEX,expcat_input,energy_housing,urban,D10,5.40867
latest,MEX,expcat_input,energy_housing,rural,D10,5.42872
latest,MEX,expcat_input,energy_transportation,urban,D1,8.96126
latest,MEX,expcat_input,energy_transportation,rural,D1,8.14456
latest,MEX,expcat_input,energy_transportation,urban,D2,9.68104
latest,MEX,expcat_input,energy_transportation,rural,D2,10.31918
latest,MEX,expcat_input,energy_transportation,urban,D3,11.48488
latest,MEX,expcat_input,energy_transportation,rural,D3,11.81713
latest,MEX,expcat_input,energy_transportation,urban,D4,11.81771
latest,MEX,expcat_input,energy_transportation,rural,D4,13.19142
latest,MEX,expcat_input,energy_transportation,urban,D5,12.72678
latest,MEX,expcat_input,energy_transportation,rural,D5,13.89912
latest,MEX,expcat_input,energy_transportation,urban,D6,13.34443
latest,MEX,expcat_input,energy_transportation,rural,D6,15.17876
latest,MEX,expcat_input,energy_transportation,urban,D7,14.34261
latest,MEX,expcat_input,energy_transportation,rural,D7,16.36202
latest,MEX,expcat_input,energy_transportation,urban,D8,15.24218
latest,MEX,expcat_input,energy_transportation,rural,D8,16.74705
latest,MEX,expcat_input,energy_transportation,urban,D9,16.2767
latest,MEX,expcat_input,energy_transportation,rural,D9,18.25773
latest,MEX,expcat_input,energy_transportation,urban,D10,16.69667
latest,MEX,expcat_input,energy_transportation,rural,D10,19.48474
latest,MEX,incomecat,other,urban,D1,
latest,MEX,incomecat,other,rural,D1,
latest,MEX,incomecat,other,urban,D2,
latest,MEX,incomecat,other,rural,D2,
latest,MEX,incomecat,other,urban,D3,
latest,MEX,incomecat,other,rural,D3,
latest,MEX,incomecat,other,urban,D4,
latest,MEX,incomecat,other,rural,D4,
latest,MEX,incomecat,other,urban,D5,
latest,MEX,incomecat,other,rural,D5,
latest,MEX,incomecat,other,urban,D6,
latest,MEX,incomecat,other,rural,D6,
latest,MEX,incomecat,other,urban,D7,
latest,MEX,incomecat,other,rural,D7,
latest,MEX,incomecat,other,urban,D8,
latest,MEX,incomecat,other,rural,D8,
latest,MEX,incomecat,other,urban,D9,
latest,MEX,incomecat,other,rural,D9,
latest,MEX,incomecat,other,urban,D10,
latest,MEX,incomecat,other,rural,D10,
latest,MEX,incomecat,labour,urban,D1,63.65336
latest,MEX,incomecat,labour,rural,D1,57.13733
latest,MEX,incomecat,labour,urban,D2,73.55061
latest,MEX,incomecat,labour,rural,D2,67.71564
latest,MEX,incomecat,labour,urban,D3,78.32384
latest,MEX,incomecat,labour,rural,D3,72.22068
latest,MEX,incomecat,labour,urban,D4,79.72654
latest,MEX,incomecat,labour,rural,D4,74.90055
latest,MEX,incomecat,labour,urban,D5,80.92617
latest,MEX,incomecat,labour,rural,D5,76.12076
latest,MEX,incomecat,labour,urban,D6,82.18068
latest,MEX,incomecat,labour,rural,D6,76.97283
latest,MEX,incomecat,labour,urban,D7,82.23577
latest,MEX,incomecat,labour,rural,D7,79.77
latest,MEX,incomecat,labour,urban,D8,82.34656
latest,MEX,incomecat,labour,rural,D8,79.00441
latest,MEX,incomecat,labour,urban,D9,82.24308
latest,MEX,incomecat,labour,rural,D9,79.22875
latest,MEX,incomecat,labour,urban,D10,79.37576
latest,MEX,incomecat,labour,rural,D10,77.49521
latest,MEX,incomecat,capital,urban,D1,0.18886
latest,MEX,incomecat,capital,rural,D1,0.21818
latest,MEX,incomecat,capital,urban,D2,0.48344
latest,MEX,incomecat,capital,rural,D2,0.35057
latest,MEX,incomecat,capital,urban,D3,0.40179
latest,MEX,incomecat,capital,rural,D3,0.29892
latest,MEX,incomecat,capital,urban,D4,0.44981
latest,MEX,incomecat,capital,rural,D4,0.34901
latest,MEX,incomecat,capital,urban,D5,0.52665
latest,MEX,incomecat,capital,rural,D5,0.56012
latest,MEX,incomecat,capital,urban,D6,0.60543
latest,MEX,incomecat,capital,rural,D6,0.53533
latest,MEX,incomecat,capital,urban,D7,0.5641
latest,MEX,incomecat,capital,rural,D7,0.53584
latest,MEX,incomecat,capital,urban,D8,0.79432
latest,MEX,incomecat,capital,rural,D8,1.1012
latest,MEX,incomecat,capital,urban,D9,0.90969
latest,MEX,incomecat,capital,rural,D9,0.84931
latest,MEX,incomecat,capital,urban,D10,1.76236
latest,MEX,incomecat,capital,rural,D10,2.03883
latest,MEX,incomecat,transfers,urban,D1,36.15778
latest,MEX,incomecat,transfers,rural,D1,42.64449
latest,MEX,incomecat,transfers,urban,D2,25.96595
latest,MEX,incomecat,transfers,rural,D2,31.9338
latest,MEX,incomecat,transfers,urban,D3,21.27438
latest,MEX,incomecat,transfers,rural,D3,27.48041
latest,MEX,incomecat,transfers,urban,D4,19.82365
latest,MEX,incomecat,transfers,rural,D4,24.75044
latest,MEX,incomecat,transfers,urban,D5,18.54718
latest,MEX,incomecat,transfers,rural,D5,23.31911
latest,MEX,incomecat,transfers,urban,D6,17.21389
latest,MEX,incomecat,transfers,rural,D6,22.49184
latest,MEX,incomecat,transfers,urban,D7,17.20012
latest,MEX,incomecat,transfers,rural,D7,19.69416
latest,MEX,incomecat,transfers,urban,D8,16.85912
latest,MEX,incomecat,transfers,rural,D8,19.89439
latest,MEX,incomecat,transfers,urban,D9,16.84722
latest,MEX,incomecat,transfers,rural,D9,19.92194
latest,MEX,incomecat,transfers,urban,D10,18.86188
latest,MEX,incomecat,transfers,rural,D10,20.46596
latest,MEX,incomecat,other,urban,D1,0
latest,MEX,incomecat,other,rural,D1,0
latest,MEX,incomecat,other,urban,D2,0
latest,MEX,incomecat,other,rural,D2,-1.00000000058387e-05
latest,MEX,incomecat,other,urban,D3,-1.00000000058387e-05
latest,MEX,incomecat,other,rural,D3,-1.00000000058387e-05
latest,MEX,incomecat,other,urban,D4,0
latest,MEX,incomecat,other,rural,D4,0
latest,MEX,incomecat,other,urban,D5,0
latest,MEX,incomecat,other,rural,D5,1.00000000058387e-05
latest,MEX,incomecat,other,urban,D6,0
latest,MEX,incomecat,other,rural,D6,0
latest,MEX,incomecat,other,urban,D7,1.00000000058387e-05
latest,MEX,incomecat,other,rural,D7,0
latest,MEX,incomecat,other,urban,D8,0
latest,MEX,incomecat,other,rural,D8,0
latest,MEX,incomecat,other,urban,D9,1.00000000058387e-05
latest,MEX,incomecat,other,rural,D9,0
latest,MEX,incomecat,other,urban,D10,0
latest,MEX,incomecat,other,rural,D10,0
latest,MEX,savings_rate,,urban,D1,-88.8458
latest,MEX,savings_rate,,rural,D1,-56.80135
latest,MEX,savings_rate,,urban,D2,-19.41071
latest,MEX,savings_rate,,rural,D2,-6.96372
latest,MEX,savings_rate,,urban,D3,-4.48241
latest,MEX,savings_rate,,rural,D3,2.40026
latest,MEX,savings_rate,,urban,D4,2.78887
latest,MEX,savings_rate,,rural,D4,11.51608
latest,MEX,savings_rate,,urban,D5,7.91009
latest,MEX,savings_rate,,rural,D5,14.87343
latest,MEX,savings_rate,,urban,D6,13.75285
latest,MEX,savings_rate,,rural,D6,19.3559
latest,MEX,savings_rate,,urban,D7,19.19983
latest,MEX,savings_rate,,rural,D7,24.40469
latest,MEX,savings_rate,,urban,D8,21.51822
latest,MEX,savings_rate,,rural,D8,27.11056
latest,MEX,savings_rate,,urban,D9,25.66467
latest,MEX,savings_rate,,rural,D9,32.4211
latest,MEX,savings_rate,,urban,D10,32.53656
latest,MEX,savings_rate,,rural,D10,43.8899
latest,MEX,educat,No education,urban,D1,20.98918
